payment_id,member_id,payment_date,amount_eur,discount_pct,membership_type,payment_method,invoice_number,status
11896,1159,2023-01-22,25.0,0,Basic,Bank Transfer,INV-2023-011896,Paid
11897,1040,2023-09-15,55.0,0,Corporate,PayPal,INV-2023-011897,Paid
11898,1182,2023-10-20,65.0,0,Premium,Card,INV-2023-011898,Paid
11899,451,2023-09-27,55.0,0,Corporate,Bank Transfer,INV-2023-011899,Paid
11900,657,2022-11-27,22.0,0,Senior,Online,INV-2022-011900,Paid
11901,1019,2023-10-08,75.0,0,Family,Cash,INV-2023-011901,Paid
11902,1110,2024-10-28,90.0,0,VIP,PayPal,INV-2024-011902,Paid
11903,807,2024-05-07,35.0,0,Monthly,Cash,INV-2024-011903,Paid
11904,614,2024-11-14,40.0,0,Standard,PayPal,INV-2024-011904,Paid
11905,168,2023-06-16,40.0,0,Standard,Online,INV-2023-011905,Paid
11906,1046,2024-08-09,40.0,0,Standard,Bank Transfer,INV-2024-011906,Paid
11907,531,2022-08-22,90.0,0,VIP,Bank Transfer,INV-2022-011907,Paid
11908,65,2024-05-27,19.8,10,Senior,Bank Transfer,INV-2024-011908,Paid
11909,1012,2022-07-15,90.0,0,VIP,Online,INV-2022-011909,Failed
11910,989,2023-07-15,20.0,0,Student,Card,INV-2023-011910,Failed
11911,939,2023-04-08,25.0,0,Basic,Cash,INV-2023-011911,Paid
11912,1052,2024-01-19,55.0,0,Corporate,PayPal,INV-2024-011912,Paid
11913,443,2023-10-29,75.0,0,Family,Bank Transfer,INV-2023-011913,Paid
11914,223,2024-12-25,35.0,0,Monthly,Cash,INV-2024-011914,Paid
11915,108,2023-09-06,35.0,0,Monthly,Card,INV-2023-011915,Paid
11916,701,2024-07-05,90.0,0,VIP,Bank Transfer,INV-2024-011916,Paid
11917,887,2023-07-14,25.0,0,Basic,PayPal,INV-2023-011917,Paid
11918,448,2023-09-04,8.0,0,Day Pass,Bank Transfer,INV-2023-011918,Paid
11919,783,2024-02-27,8.0,0,Day Pass,Cash,INV-2024-011919,Paid
11920,1043,2024-02-01,25.0,0,Basic,PayPal,INV-2024-011920,Paid
11921,207,2023-04-04,25.0,0,Basic,Cash,INV-2023-011921,Pending
11922,694,2022-11-23,22.0,0,Senior,PayPal,INV-2022-011922,Paid
11923,461,2022-06-14,55.0,0,Corporate,PayPal,INV-2022-011923,Paid
11924,864,2023-06-25,75.0,0,Family,Bank Transfer,INV-2023-011924,Pending
11925,918,2024-06-13,25.0,0,Basic,Online,INV-2024-011925,Paid
11926,409,2024-07-25,25.0,0,Basic,Card,INV-2024-011926,Paid
11927,199,2023-06-03,75.0,0,Family,Card,INV-2023-011927,Paid
11928,1124,2024-03-17,44.0,20,Corporate,Online,INV-2024-011928,Paid
11929,169,2024-08-14,55.0,0,Corporate,Card,INV-2024-011929,Paid
11930,703,2025-03-16,20.0,0,Student,Online,INV-2025-011930,Paid
11931,550,2022-02-12,76.5,15,VIP,Bank Transfer,INV-2022-011931,Paid
11932,159,2023-09-05,22.0,0,Senior,PayPal,INV-2023-011932,Paid
11933,1095,2022-09-06,65.0,0,Premium,Online,INV-2022-011933,Paid
11934,592,2022-06-13,90.0,0,VIP,Cash,INV-2022-011934,Paid
11935,910,2023-08-31,25.0,0,Basic,Cash,INV-2023-011935,Paid
11936,341,2023-11-05,90.0,0,VIP,PayPal,INV-2023-011936,Paid
11937,1159,2023-03-24,25.0,0,Basic,Card,INV-2023-011937,Paid
11938,1147,2023-04-29,65.0,0,Premium,Bank Transfer,INV-2023-011938,Paid
11939,459,2025-02-13,20.9,5,Senior,Card,INV-2025-011939,Paid
11940,76,2023-01-03,40.0,0,Standard,Card,INV-2023-011940,Paid
11941,247,2022-11-05,19.0,5,Student,Bank Transfer,INV-2022-011941,Paid
11942,532,2025-03-12,20.0,0,Student,Online,INV-2025-011942,Paid
11943,366,2023-04-12,8.0,0,Day Pass,Bank Transfer,INV-2023-011943,Paid
11944,108,2022-01-17,35.0,0,Monthly,Online,INV-2022-011944,Paid
11945,906,2023-07-04,75.0,0,Family,Cash,INV-2023-011945,Pending
11946,1185,2024-07-08,20.0,0,Student,Cash,INV-2024-011946,Paid
11947,660,2022-04-05,55.0,0,Corporate,Online,INV-2022-011947,Paid
11948,555,2024-12-17,90.0,0,VIP,Bank Transfer,INV-2024-011948,Paid
11949,1165,2023-07-28,65.0,0,Premium,PayPal,INV-2023-011949,Paid
11950,994,2022-06-11,65.0,0,Premium,Online,INV-2022-011950,Paid
11951,579,2024-11-27,76.5,15,VIP,Bank Transfer,INV-2024-011951,Paid
11952,156,2022-06-14,44.0,20,Corporate,Bank Transfer,INV-2022-011952,Paid
11953,1167,2023-12-19,55.0,0,Corporate,Cash,INV-2023-011953,Paid
11954,1024,2024-03-13,35.0,0,Monthly,Cash,INV-2024-011954,Paid
11955,463,2024-03-12,75.0,0,Family,Cash,INV-2024-011955,Paid
11956,782,2023-05-19,35.0,0,Monthly,PayPal,INV-2023-011956,Paid
11957,1094,2023-10-19,75.0,0,Family,Online,INV-2023-011957,Paid
11958,332,2024-11-04,90.0,0,VIP,Bank Transfer,INV-2024-011958,Paid
11959,620,2022-04-02,20.0,0,Student,Card,INV-2022-011959,Paid
11960,1165,2024-04-23,65.0,0,Premium,Online,INV-2024-011960,Paid
11961,1175,2024-11-19,55.0,0,Corporate,PayPal,INV-2024-011961,Paid
11962,722,2022-04-01,75.0,0,Family,Online,INV-2022-011962,Paid
11963,1031,2024-04-27,8.0,0,Day Pass,Online,INV-2024-011963,Paid
11964,1079,2023-04-18,90.0,0,VIP,Bank Transfer,INV-2023-011964,Paid
11965,923,2023-03-18,25.0,0,Basic,Card,INV-2023-011965,Paid
11966,465,2022-06-05,90.0,0,VIP,PayPal,INV-2022-011966,Paid
11967,1154,2024-02-14,22.0,0,Senior,Cash,INV-2024-011967,Paid
11968,1110,2024-03-24,81.0,10,VIP,Bank Transfer,INV-2024-011968,Refunded
11969,898,2023-08-08,38.0,5,Standard,Cash,INV-2023-011969,Refunded
11970,805,2024-07-09,22.0,0,Senior,Card,INV-2024-011970,Paid
11971,448,2024-08-15,8.0,0,Day Pass,Online,INV-2024-011971,Paid
11972,660,2025-01-20,55.0,0,Corporate,Bank Transfer,INV-2025-011972,Paid
11973,826,2022-10-28,65.0,0,Premium,Online,INV-2022-011973,Paid
11974,692,2024-02-13,25.0,0,Basic,Online,INV-2024-011974,Paid
11975,453,2023-03-06,35.0,0,Monthly,PayPal,INV-2023-011975,Paid
11976,233,2022-10-20,25.0,0,Basic,Cash,INV-2022-011976,Paid
11977,361,2022-04-30,65.0,0,Premium,Cash,INV-2022-011977,Pending
11978,199,2024-10-04,75.0,0,Family,PayPal,INV-2024-011978,Paid
11979,1125,2022-03-04,22.0,0,Senior,PayPal,INV-2022-011979,Paid
11980,914,2023-03-17,90.0,0,VIP,Card,INV-2023-011980,Paid
11981,190,2023-02-16,75.0,0,Family,Online,INV-2023-011981,Paid
11982,1166,2023-03-22,35.0,0,Monthly,Online,INV-2023-011982,Paid
11983,711,2022-06-15,65.0,0,Premium,Cash,INV-2022-011983,Paid
11984,266,2022-02-19,90.0,0,VIP,Cash,INV-2022-011984,Paid
11985,910,2023-08-09,25.0,0,Basic,Online,INV-2023-011985,Paid
11986,548,2025-02-05,20.0,0,Student,Card,INV-2025-011986,Pending
11987,968,2022-06-10,8.0,0,Day Pass,Card,INV-2022-011987,Pending
11988,463,2025-01-07,75.0,0,Family,Online,INV-2025-011988,Paid
11989,1188,2023-10-02,20.0,0,Student,PayPal,INV-2023-011989,Paid
11990,303,2025-02-22,40.0,0,Standard,Cash,INV-2025-011990,Paid
11991,1124,2022-02-09,55.0,0,Corporate,Cash,INV-2022-011991,Paid
11992,512,2023-04-27,35.0,0,Monthly,Online,INV-2023-011992,Pending
11993,407,2024-04-08,81.0,10,VIP,Card,INV-2024-011993,Paid
11994,582,2024-04-27,20.0,0,Student,Bank Transfer,INV-2024-011994,Paid
11995,748,2024-05-11,52.25,5,Corporate,Bank Transfer,INV-2024-011995,Paid
11996,1098,2022-08-16,55.0,0,Corporate,Card,INV-2022-011996,Paid
11997,816,2023-08-14,75.0,0,Family,Cash,INV-2023-011997,Paid
11998,1185,2023-04-29,20.0,0,Student,PayPal,INV-2023-011998,Paid
11999,1005,2023-12-04,40.0,0,Standard,PayPal,INV-2023-011999,Paid
12000,1190,2022-10-29,8.0,0,Day Pass,Card,INV-2022-012000,Paid
12001,1146,2024-11-26,25.0,0,Basic,Card,INV-2024-012001,Paid
12002,985,2022-10-30,55.0,0,Corporate,Cash,INV-2022-012002,Paid
12003,1020,2024-06-19,90.0,0,VIP,Card,INV-2024-012003,Paid
12004,186,2023-09-25,90.0,0,VIP,Card,INV-2023-012004,Paid
12005,1043,2023-02-21,22.5,10,Basic,Bank Transfer,INV-2023-012005,Paid
12006,513,2023-05-24,90.0,0,VIP,Cash,INV-2023-012006,Paid
12007,547,2023-09-07,20.0,0,Student,Online,INV-2023-012007,Paid
12008,1027,2023-06-23,35.0,0,Monthly,Online,INV-2023-012008,Paid
12009,89,2022-09-25,40.0,0,Standard,Cash,INV-2022-012009,Paid
12010,168,2022-05-15,40.0,0,Standard,Card,INV-2022-012010,Paid
12011,192,2023-05-07,75.0,0,Family,Online,INV-2023-012011,Paid
12012,1184,2022-12-25,22.0,0,Senior,Cash,INV-2022-012012,Pending
12013,636,2022-02-27,71.25,5,Family,Cash,INV-2022-012013,Paid
12014,617,2022-04-05,55.0,0,Corporate,Online,INV-2022-012014,Paid
12015,417,2024-02-11,90.0,0,VIP,Online,INV-2024-012015,Paid
12016,1148,2022-05-16,40.0,0,Standard,Online,INV-2022-012016,Failed
12017,959,2025-01-10,65.0,0,Premium,Card,INV-2025-012017,Paid
12018,961,2024-12-28,67.5,10,Family,Cash,INV-2024-012018,Paid
12019,1154,2022-09-14,18.7,15,Senior,Card,INV-2022-012019,Paid
12020,618,2024-10-05,22.0,0,Senior,PayPal,INV-2024-012020,Paid
12021,181,2022-07-11,35.0,0,Monthly,Bank Transfer,INV-2022-012021,Paid
12022,130,2022-03-01,75.0,0,Family,Cash,INV-2022-012022,Paid
12023,705,2023-01-02,19.8,10,Senior,Online,INV-2023-012023,Paid
12024,706,2024-09-07,65.0,0,Premium,Cash,INV-2024-012024,Paid
12025,666,2023-10-18,7.6,5,Day Pass,PayPal,INV-2023-012025,Pending
12026,1053,2022-03-28,8.0,0,Day Pass,Online,INV-2022-012026,Paid
12027,51,2023-07-16,40.0,0,Standard,Card,INV-2023-012027,Paid
12028,765,2024-11-02,90.0,0,VIP,PayPal,INV-2024-012028,Paid
12029,685,2022-06-28,25.0,0,Basic,Card,INV-2022-012029,Paid
12030,531,2022-04-12,90.0,0,VIP,Online,INV-2022-012030,Paid
12031,432,2024-12-08,8.0,0,Day Pass,PayPal,INV-2024-012031,Paid
12032,1113,2023-11-10,90.0,0,VIP,Online,INV-2023-012032,Pending
12033,460,2024-12-05,8.0,0,Day Pass,Bank Transfer,INV-2024-012033,Paid
12034,237,2023-01-29,90.0,0,VIP,Card,INV-2023-012034,Paid
12035,359,2022-06-01,55.0,0,Corporate,Online,INV-2022-012035,Paid
12036,977,2022-10-18,65.0,0,Premium,Cash,INV-2022-012036,Paid
12037,651,2023-02-11,90.0,0,VIP,Card,INV-2023-012037,Paid
12038,895,2023-09-28,90.0,0,VIP,Bank Transfer,INV-2023-012038,Paid
12039,970,2024-11-06,71.25,5,Family,PayPal,INV-2024-012039,Pending
12040,414,2024-03-16,25.0,0,Basic,Bank Transfer,INV-2024-012040,Paid
12041,197,2023-10-01,75.0,0,Family,Bank Transfer,INV-2023-012041,Paid
12042,451,2023-09-16,55.0,0,Corporate,Card,INV-2023-012042,Paid
12043,1031,2023-09-22,8.0,0,Day Pass,Bank Transfer,INV-2023-012043,Paid
12044,927,2024-05-11,65.0,0,Premium,Cash,INV-2024-012044,Paid
12045,402,2022-04-26,16.0,20,Student,Card,INV-2022-012045,Paid
12046,445,2022-04-01,38.0,5,Standard,Bank Transfer,INV-2022-012046,Paid
12047,1122,2024-10-22,8.0,0,Day Pass,PayPal,INV-2024-012047,Paid
12048,717,2022-01-07,8.0,0,Day Pass,Online,INV-2022-012048,Paid
12049,257,2024-01-09,40.0,0,Standard,PayPal,INV-2024-012049,Failed
12050,69,2023-07-20,65.0,0,Premium,PayPal,INV-2023-012050,Paid
12051,516,2024-06-26,75.0,0,Family,Cash,INV-2024-012051,Pending
12052,438,2023-02-24,90.0,0,VIP,Online,INV-2023-012052,Paid
12053,723,2025-02-03,90.0,0,VIP,Card,INV-2025-012053,Paid
12054,321,2022-01-20,7.6,5,Day Pass,Card,INV-2022-012054,Paid
12055,767,2023-09-01,20.0,0,Student,PayPal,INV-2023-012055,Paid
12056,314,2024-01-27,90.0,0,VIP,Cash,INV-2024-012056,Paid
12057,574,2022-06-05,25.0,0,Basic,Bank Transfer,INV-2022-012057,Paid
12058,204,2022-08-21,8.0,0,Day Pass,Card,INV-2022-012058,Paid
12059,235,2022-03-25,35.0,0,Monthly,PayPal,INV-2022-012059,Paid
12060,1038,2023-07-17,58.5,10,Premium,Online,INV-2023-012060,Paid
12061,911,2024-05-12,35.0,0,Monthly,Card,INV-2024-012061,Paid
12062,64,2023-03-28,25.0,0,Basic,Online,INV-2023-012062,Paid
12063,495,2025-03-02,35.0,0,Monthly,Cash,INV-2025-012063,Paid
12064,196,2023-03-30,25.0,0,Basic,Cash,INV-2023-012064,Paid
12065,951,2023-10-19,7.6,5,Day Pass,Online,INV-2023-012065,Paid
12066,671,2025-01-23,40.0,0,Standard,Cash,INV-2025-012066,Paid
12067,325,2022-02-17,8.0,0,Day Pass,Card,INV-2022-012067,Pending
12068,68,2025-03-21,75.0,0,Family,Bank Transfer,INV-2025-012068,Paid
12069,1106,2023-04-12,22.0,0,Senior,Card,INV-2023-012069,Paid
12070,379,2024-08-26,35.0,0,Monthly,Bank Transfer,INV-2024-012070,Failed
12071,27,2024-12-22,46.75,15,Corporate,Bank Transfer,INV-2024-012071,Paid
12072,1000,2024-11-24,6.4,20,Day Pass,Cash,INV-2024-012072,Paid
12073,469,2025-02-23,8.0,0,Day Pass,Card,INV-2025-012073,Pending
12074,328,2023-09-29,75.0,0,Family,Bank Transfer,INV-2023-012074,Paid
12075,1199,2024-12-26,25.0,0,Basic,Bank Transfer,INV-2024-012075,Paid
12076,149,2023-04-22,40.0,0,Standard,Bank Transfer,INV-2023-012076,Failed
12077,585,2023-01-18,55.0,0,Corporate,PayPal,INV-2023-012077,Paid
12078,853,2023-02-12,25.0,0,Basic,Cash,INV-2023-012078,Paid
12079,12,2022-06-14,75.0,0,Family,Bank Transfer,INV-2022-012079,Paid
12080,953,2023-05-30,55.0,0,Corporate,Cash,INV-2023-012080,Paid
12081,474,2023-03-25,40.0,0,Standard,Bank Transfer,INV-2023-012081,Paid
12082,1138,2025-03-07,25.0,0,Basic,PayPal,INV-2025-012082,Paid
12083,293,2024-11-23,65.0,0,Premium,Bank Transfer,INV-2024-012083,Paid
12084,452,2024-10-05,20.0,0,Student,Cash,INV-2024-012084,Pending
12085,229,2022-01-24,46.75,15,Corporate,Card,INV-2022-012085,Paid
12086,466,2022-04-14,44.0,20,Corporate,Card,INV-2022-012086,Paid
12087,455,2022-05-24,65.0,0,Premium,Bank Transfer,INV-2022-012087,Paid
12088,26,2024-02-05,90.0,0,VIP,Online,INV-2024-012088,Failed
12089,1101,2022-12-11,20.0,0,Student,Online,INV-2022-012089,Paid
12090,441,2023-09-18,35.0,0,Monthly,Bank Transfer,INV-2023-012090,Paid
12091,480,2023-11-15,19.8,10,Senior,Bank Transfer,INV-2023-012091,Paid
12092,981,2023-12-28,55.25,15,Premium,PayPal,INV-2023-012092,Paid
12093,303,2025-02-09,38.0,5,Standard,PayPal,INV-2025-012093,Paid
12094,1144,2024-03-18,8.0,0,Day Pass,Online,INV-2024-012094,Paid
12095,175,2023-11-01,55.0,0,Corporate,PayPal,INV-2023-012095,Paid
12096,60,2022-10-21,65.0,0,Premium,Card,INV-2022-012096,Pending
12097,630,2023-12-16,75.0,0,Family,Cash,INV-2023-012097,Paid
12098,1094,2024-11-30,75.0,0,Family,Cash,INV-2024-012098,Paid
12099,1113,2022-04-18,90.0,0,VIP,Cash,INV-2022-012099,Paid
12100,409,2022-11-14,25.0,0,Basic,Online,INV-2022-012100,Paid
12101,125,2023-06-20,40.0,0,Standard,Cash,INV-2023-012101,Paid
12102,977,2023-08-23,55.25,15,Premium,Online,INV-2023-012102,Paid
12103,723,2023-10-25,90.0,0,VIP,Bank Transfer,INV-2023-012103,Paid
12104,752,2022-04-14,22.0,0,Senior,Cash,INV-2022-012104,Paid
12105,248,2022-07-23,25.0,0,Basic,Bank Transfer,INV-2022-012105,Paid
12106,1099,2023-10-30,40.0,0,Standard,Card,INV-2023-012106,Paid
12107,519,2024-11-23,22.0,0,Senior,Cash,INV-2024-012107,Paid
12108,971,2023-06-30,25.0,0,Basic,Card,INV-2023-012108,Pending
12109,1174,2023-07-28,22.0,0,Senior,Card,INV-2023-012109,Paid
12110,1094,2022-05-16,71.25,5,Family,Cash,INV-2022-012110,Paid
12111,607,2024-04-12,65.0,0,Premium,Card,INV-2024-012111,Paid
12112,584,2022-07-14,76.5,15,VIP,Bank Transfer,INV-2022-012112,Paid
12113,534,2023-05-22,75.0,0,Family,Cash,INV-2023-012113,Paid
12114,659,2024-03-11,90.0,0,VIP,PayPal,INV-2024-012114,Paid
12115,246,2022-08-23,85.5,5,VIP,Bank Transfer,INV-2022-012115,Paid
12116,949,2022-08-15,29.75,15,Monthly,Card,INV-2022-012116,Refunded
12117,922,2025-03-02,19.8,10,Senior,Cash,INV-2025-012117,Paid
12118,879,2022-10-07,8.0,0,Day Pass,Bank Transfer,INV-2022-012118,Paid
12119,216,2022-08-06,90.0,0,VIP,PayPal,INV-2022-012119,Paid
12120,370,2024-07-06,65.0,0,Premium,Online,INV-2024-012120,Paid
12121,564,2023-12-16,8.0,0,Day Pass,PayPal,INV-2023-012121,Paid
12122,308,2022-02-06,28.0,20,Monthly,Cash,INV-2022-012122,Paid
12123,465,2023-04-18,90.0,0,VIP,Cash,INV-2023-012123,Paid
12124,766,2023-04-18,25.0,0,Basic,Cash,INV-2023-012124,Paid
12125,201,2023-05-15,25.0,0,Basic,Card,INV-2023-012125,Paid
12126,119,2023-11-05,75.0,0,Family,Card,INV-2023-012126,Paid
12127,527,2025-01-09,20.0,0,Student,Online,INV-2025-012127,Pending
12128,445,2022-05-16,40.0,0,Standard,Online,INV-2022-012128,Paid
12129,736,2024-10-15,22.0,0,Senior,Bank Transfer,INV-2024-012129,Paid
12130,597,2024-03-21,8.0,0,Day Pass,Cash,INV-2024-012130,Paid
12131,668,2022-07-23,22.5,10,Basic,PayPal,INV-2022-012131,Paid
12132,507,2022-12-08,40.0,0,Standard,PayPal,INV-2022-012132,Pending
12133,935,2022-01-08,22.0,0,Senior,PayPal,INV-2022-012133,Paid
12134,417,2024-03-12,90.0,0,VIP,PayPal,INV-2024-012134,Paid
12135,403,2023-11-20,75.0,0,Family,Cash,INV-2023-012135,Paid
12136,216,2023-08-20,90.0,0,VIP,Online,INV-2023-012136,Paid
12137,274,2024-07-19,40.0,0,Standard,PayPal,INV-2024-012137,Paid
12138,1104,2022-11-20,25.0,0,Basic,Online,INV-2022-012138,Pending
12139,126,2024-06-01,25.0,0,Basic,Card,INV-2024-012139,Paid
12140,845,2023-03-25,22.0,0,Senior,Cash,INV-2023-012140,Paid
12141,247,2024-07-26,20.0,0,Student,Online,INV-2024-012141,Paid
12142,715,2022-05-18,20.0,0,Student,Online,INV-2022-012142,Paid
12143,982,2022-02-19,25.0,0,Basic,Bank Transfer,INV-2022-012143,Paid
12144,462,2024-06-25,38.0,5,Standard,Online,INV-2024-012144,Paid
12145,935,2024-06-10,22.0,0,Senior,Online,INV-2024-012145,Paid
12146,308,2023-07-14,35.0,0,Monthly,Online,INV-2023-012146,Paid
12147,103,2023-03-29,75.0,0,Family,Online,INV-2023-012147,Paid
12148,1087,2022-12-21,18.0,10,Student,Cash,INV-2022-012148,Paid
12149,1138,2022-06-06,25.0,0,Basic,Online,INV-2022-012149,Paid
12150,419,2024-01-18,22.0,0,Senior,Cash,INV-2024-012150,Paid
12151,380,2024-10-28,20.0,0,Student,PayPal,INV-2024-012151,Failed
12152,212,2022-10-18,55.0,0,Corporate,PayPal,INV-2022-012152,Paid
12153,1078,2023-03-27,8.0,0,Day Pass,Card,INV-2023-012153,Paid
12154,99,2024-08-04,22.0,0,Senior,Bank Transfer,INV-2024-012154,Paid
12155,844,2022-01-05,75.0,0,Family,Bank Transfer,INV-2022-012155,Paid
12156,919,2023-06-19,8.0,0,Day Pass,PayPal,INV-2023-012156,Paid
12157,336,2024-03-27,22.0,0,Senior,Card,INV-2024-012157,Paid
12158,795,2022-11-12,19.0,5,Student,PayPal,INV-2022-012158,Pending
12159,84,2025-03-20,65.0,0,Premium,Cash,INV-2025-012159,Pending
12160,1167,2024-02-24,55.0,0,Corporate,Online,INV-2024-012160,Paid
12161,1004,2024-05-25,55.0,0,Corporate,Online,INV-2024-012161,Paid
12162,790,2024-02-02,55.0,0,Corporate,Cash,INV-2024-012162,Paid
12163,826,2024-07-16,65.0,0,Premium,Card,INV-2024-012163,Paid
12164,526,2025-02-18,40.0,0,Standard,Cash,INV-2025-012164,Paid
12165,1046,2024-10-22,40.0,0,Standard,Card,INV-2024-012165,Paid
12166,136,2022-11-02,22.0,0,Senior,Cash,INV-2022-012166,Paid
12167,10,2024-08-18,75.0,0,Family,Online,INV-2024-012167,Paid
12168,990,2024-10-26,23.75,5,Basic,PayPal,INV-2024-012168,Paid
12169,824,2024-11-23,35.0,0,Monthly,Online,INV-2024-012169,Paid
12170,141,2023-06-19,25.0,0,Basic,Cash,INV-2023-012170,Paid
12171,1132,2022-09-26,25.0,0,Basic,PayPal,INV-2022-012171,Pending
12172,54,2023-01-03,35.0,0,Monthly,Bank Transfer,INV-2023-012172,Paid
12173,795,2024-04-26,20.0,0,Student,Online,INV-2024-012173,Paid
12174,737,2024-03-26,65.0,0,Premium,Cash,INV-2024-012174,Paid
12175,827,2024-10-16,25.0,0,Basic,Bank Transfer,INV-2024-012175,Paid
12176,448,2024-12-21,8.0,0,Day Pass,PayPal,INV-2024-012176,Paid
12177,360,2024-12-05,90.0,0,VIP,PayPal,INV-2024-012177,Paid
12178,1184,2023-01-19,22.0,0,Senior,PayPal,INV-2023-012178,Paid
12179,160,2023-06-06,22.0,0,Senior,Bank Transfer,INV-2023-012179,Paid
12180,918,2023-08-31,25.0,0,Basic,Cash,INV-2023-012180,Paid
12181,646,2023-06-21,75.0,0,Family,Online,INV-2023-012181,Failed
12182,53,2023-10-22,90.0,0,VIP,Cash,INV-2023-012182,Paid
12183,99,2022-10-01,22.0,0,Senior,Online,INV-2022-012183,Paid
12184,671,2024-04-25,40.0,0,Standard,PayPal,INV-2024-012184,Paid
12185,515,2022-08-15,7.6,5,Day Pass,Card,INV-2022-012185,Paid
12186,880,2022-03-31,75.0,0,Family,Card,INV-2022-012186,Paid
12187,95,2022-06-12,65.0,0,Premium,PayPal,INV-2022-012187,Pending
12188,965,2024-02-24,8.0,0,Day Pass,Card,INV-2024-012188,Failed
12189,108,2022-01-29,35.0,0,Monthly,Cash,INV-2022-012189,Paid
12190,881,2022-09-25,65.0,0,Premium,Cash,INV-2022-012190,Paid
12191,280,2023-10-17,25.0,0,Basic,Card,INV-2023-012191,Paid
12192,637,2023-06-17,20.0,0,Student,Online,INV-2023-012192,Failed
12193,381,2022-08-11,20.0,0,Student,Card,INV-2022-012193,Paid
12194,347,2022-02-23,65.0,0,Premium,Card,INV-2022-012194,Paid
12195,164,2025-03-11,61.75,5,Premium,Bank Transfer,INV-2025-012195,Paid
12196,535,2023-11-06,35.0,0,Monthly,Card,INV-2023-012196,Paid
12197,911,2023-10-17,35.0,0,Monthly,PayPal,INV-2023-012197,Paid
12198,1148,2023-09-13,40.0,0,Standard,Bank Transfer,INV-2023-012198,Paid
12199,54,2022-12-28,35.0,0,Monthly,PayPal,INV-2022-012199,Paid
12200,988,2024-10-02,55.0,0,Corporate,Cash,INV-2024-012200,Paid
12201,204,2023-02-07,8.0,0,Day Pass,Online,INV-2023-012201,Paid
12202,208,2022-12-30,40.0,0,Standard,Bank Transfer,INV-2022-012202,Paid
12203,1083,2023-08-17,90.0,0,VIP,PayPal,INV-2023-012203,Paid
12204,1194,2022-02-13,90.0,0,VIP,PayPal,INV-2022-012204,Paid
12205,1121,2025-03-05,55.0,0,Corporate,Online,INV-2025-012205,Paid
12206,147,2023-09-14,25.0,0,Basic,Online,INV-2023-012206,Paid
12207,197,2023-04-03,75.0,0,Family,Bank Transfer,INV-2023-012207,Paid
12208,869,2022-04-21,65.0,0,Premium,Online,INV-2022-012208,Paid
12209,1091,2024-08-14,52.25,5,Corporate,PayPal,INV-2024-012209,Paid
12210,53,2022-07-25,90.0,0,VIP,Online,INV-2022-012210,Paid
12211,992,2022-03-18,35.0,0,Monthly,PayPal,INV-2022-012211,Paid
12212,1024,2024-11-04,35.0,0,Monthly,PayPal,INV-2024-012212,Paid
12213,699,2023-05-31,75.0,0,Family,PayPal,INV-2023-012213,Failed
12214,925,2022-04-21,40.0,0,Standard,Online,INV-2022-012214,Paid
12215,1011,2024-11-18,20.0,0,Student,Card,INV-2024-012215,Paid
12216,518,2023-06-09,38.0,5,Standard,Cash,INV-2023-012216,Paid
12217,338,2024-05-05,40.0,0,Standard,PayPal,INV-2024-012217,Paid
12218,640,2022-09-10,40.0,0,Standard,Bank Transfer,INV-2022-012218,Paid
12219,274,2022-10-16,36.0,10,Standard,Card,INV-2022-012219,Pending
12220,1130,2024-01-17,63.75,15,Family,Cash,INV-2024-012220,Paid
12221,390,2023-06-16,58.5,10,Premium,PayPal,INV-2023-012221,Paid
12222,138,2023-09-04,90.0,0,VIP,Card,INV-2023-012222,Paid
12223,131,2024-06-15,23.75,5,Basic,Online,INV-2024-012223,Paid
12224,960,2024-09-23,75.0,0,Family,Bank Transfer,INV-2024-012224,Paid
12225,174,2023-05-28,20.0,0,Student,Online,INV-2023-012225,Paid
12226,144,2023-01-24,75.0,0,Family,Cash,INV-2023-012226,Paid
12227,574,2022-08-26,25.0,0,Basic,Online,INV-2022-012227,Paid
12228,1173,2023-06-02,6.8,15,Day Pass,Online,INV-2023-012228,Refunded
12229,234,2022-04-10,65.0,0,Premium,Cash,INV-2022-012229,Paid
12230,77,2023-11-12,90.0,0,VIP,PayPal,INV-2023-012230,Pending
12231,555,2024-07-08,90.0,0,VIP,Cash,INV-2024-012231,Paid
12232,556,2025-03-03,8.0,0,Day Pass,Online,INV-2025-012232,Paid
12233,676,2023-04-11,8.0,0,Day Pass,Cash,INV-2023-012233,Refunded
12234,787,2022-01-12,35.0,0,Monthly,Card,INV-2022-012234,Pending
12235,656,2025-02-03,36.0,10,Standard,PayPal,INV-2025-012235,Failed
