attendance_id,member_id,check_in_time,check_out_time,duration_minutes,workout_type,coach_id,notes
3170,842,2024-05-18 12:15:00,2024-05-18 13:19:00,64,Cardio,3,Regular visit
3171,273,2022-07-08 17:45:00,2022-07-08 19:43:00,118,Yoga,8,First visit
3172,363,2024-05-01 12:45:00,2024-05-01 13:36:00,51,Cycling,17,Post-holiday return
3173,373,2023-03-21 12:30:00,2023-03-21 13:58:00,88,Cardio,9,Regular visit
3174,546,2024-01-16 17:00:00,2024-01-16 19:04:00,124,Group Class,6,Regular visit
3175,595,2022-10-29 08:00:00,2022-10-29 08:43:00,43,Boxing,10,Regular visit
3176,1180,2023-06-27 15:30:00,2023-06-27 17:01:00,91,Group Class,5,
3177,1136,2024-12-24 15:15:00,2024-12-24 17:34:00,139,Group Class,12,
3178,1036,2022-08-13 17:00:00,2022-08-13 17:50:00,50,Stretching,3,
3179,836,2023-07-14 21:15:00,2023-07-14 23:40:00,145,Group Class,21,Post-holiday return
3180,591,2022-12-31 20:15:00,2022-12-31 21:17:00,62,Boxing,23,
3181,662,2023-03-16 21:30:00,2023-03-16 23:37:00,127,Stretching,25,
3182,738,2023-05-07 06:00:00,2023-05-07 07:29:00,89,Personal Training,25,
3183,535,2024-01-25 08:15:00,2024-01-25 10:34:00,139,Group Class,15,Competed this week
3184,364,2023-04-26 07:30:00,2023-04-26 08:59:00,89,Cycling,5,Regular visit
3185,665,2023-02-07 08:00:00,2023-02-07 10:02:00,122,Cycling,2,
3186,515,2024-04-08 15:15:00,2024-04-08 17:20:00,125,Boxing,17,
3187,787,2022-12-11 15:15:00,2022-12-11 17:20:00,125,Cardio,26,
3188,146,2023-07-05 19:00:00,2023-07-05 20:24:00,84,Swimming,23,Competed this week
3189,798,2022-08-22 06:45:00,2022-08-22 08:58:00,133,Stretching,20,Post-holiday return
3190,497,2024-07-02 15:00:00,2024-07-02 17:22:00,142,HIIT,25,
3191,1063,2024-10-02 07:45:00,2024-10-02 08:58:00,73,Cardio,13,
3192,546,2024-06-15 08:30:00,2024-06-15 10:14:00,104,Cardio,3,
3193,338,2023-10-15 06:15:00,2023-10-15 08:18:00,123,Yoga,2,Post-holiday return
3194,91,2022-01-04 14:00:00,2022-01-04 14:53:00,53,Boxing,5,Brought guest
3195,1109,2024-05-01 13:15:00,2024-05-01 13:59:00,44,HIIT,1,Brought guest
3196,801,2022-06-13 14:30:00,2022-06-13 15:18:00,48,Personal Training,1,Came with friend
3197,810,2024-02-19 20:30:00,2024-02-19 21:20:00,50,Cardio,29,
3198,139,2023-08-09 08:30:00,2023-08-09 10:47:00,137,Group Class,4,Regular visit
3199,804,2022-01-29 21:15:00,2022-01-29 23:32:00,137,Boxing,5,
3200,1093,2024-05-16 08:30:00,2024-05-16 10:14:00,104,Personal Training,5,Brought guest
3201,660,2023-07-14 20:30:00,2023-07-14 22:24:00,114,Boxing,22,Post-holiday return
3202,437,2024-09-30 11:15:00,2024-09-30 11:48:00,33,Personal Training,10,Came with friend
3203,979,2025-03-23 21:15:00,2025-03-23 22:34:00,79,Boxing,13,
3204,961,2023-10-01 09:00:00,2023-10-01 10:17:00,77,Stretching,6,Competed this week
3205,559,2025-01-01 09:30:00,2025-01-01 10:00:00,30,Group Class,26,
3206,1167,2022-04-25 13:30:00,2022-04-25 15:43:00,133,Swimming,23,
3207,274,2024-12-22 17:45:00,2024-12-22 19:34:00,109,Swimming,13,
3208,859,2023-03-10 17:30:00,2023-03-10 19:26:00,116,Boxing,29,Post-holiday return
3209,36,2024-09-22 16:00:00,2024-09-22 18:12:00,132,HIIT,2,
3210,182,2024-10-21 15:15:00,2024-10-21 16:34:00,79,HIIT,21,
3211,778,2023-09-29 15:00:00,2023-09-29 16:37:00,97,Cardio,28,
3212,569,2023-12-09 15:00:00,2023-12-09 16:34:00,94,Personal Training,25,Competed this week
3213,480,2023-10-21 18:30:00,2023-10-21 19:30:00,60,Personal Training,5,Regular visit
3214,501,2024-08-21 20:30:00,2024-08-21 21:04:00,34,Boxing,23,Post-holiday return
3215,743,2023-10-23 20:15:00,2023-10-23 21:47:00,92,Group Class,17,First visit
3216,317,2023-11-08 08:15:00,2023-11-08 09:06:00,51,Personal Training,30,Brought guest
3217,595,2024-05-08 20:00:00,2024-05-08 20:40:00,40,Boxing,25,First visit
3218,348,2022-11-20 21:15:00,2022-11-20 23:04:00,109,Group Class,18,
3219,877,2023-11-03 11:15:00,2023-11-03 13:25:00,130,Stretching,12,Came with friend
3220,522,2025-02-28 07:15:00,2025-02-28 07:52:00,37,Yoga,21,Brought guest
3221,696,2023-07-06 07:45:00,2023-07-06 08:15:00,30,Cardio,17,Regular visit
3222,184,2023-12-03 08:15:00,2023-12-03 09:21:00,66,HIIT,13,Competed this week
3223,656,2024-08-20 16:15:00,2024-08-20 18:32:00,137,Cycling,10,
3224,414,2024-09-14 18:15:00,2024-09-14 19:27:00,72,HIIT,19,Regular visit
3225,855,2022-05-25 15:15:00,2022-05-25 17:17:00,122,Swimming,23,
3226,45,2023-07-10 07:30:00,2023-07-10 08:18:00,48,Cardio,12,
3227,419,2023-06-24 19:00:00,2023-06-24 19:38:00,38,Cycling,19,Came with friend
3228,1077,2024-10-12 12:45:00,2024-10-12 13:33:00,48,Cycling,5,
3229,784,2023-12-17 12:15:00,2023-12-17 14:13:00,118,Cycling,1,Regular visit
3230,210,2022-05-16 21:00:00,2022-05-16 23:12:00,132,Swimming,1,
3231,415,2023-04-19 07:30:00,2023-04-19 08:37:00,67,Group Class,2,Brought guest
3232,618,2023-05-27 19:45:00,2023-05-27 20:21:00,36,HIIT,21,
3233,408,2022-06-28 13:45:00,2022-06-28 16:11:00,146,Cycling,17,
3234,325,2022-05-17 07:15:00,2022-05-17 09:44:00,149,Swimming,15,Post-holiday return
3235,1022,2024-07-26 20:45:00,2024-07-26 21:45:00,60,Swimming,10,Came with friend
3236,774,2023-09-30 17:30:00,2023-09-30 18:38:00,68,Personal Training,19,
3237,427,2023-05-28 09:30:00,2023-05-28 11:43:00,133,Group Class,6,First visit
3238,228,2022-08-09 07:15:00,2022-08-09 08:33:00,78,Stretching,6,Competed this week
3239,646,2024-01-31 12:15:00,2024-01-31 14:30:00,135,Cardio,17,Competed this week
3240,278,2023-01-29 13:15:00,2023-01-29 15:08:00,113,Strength,6,First visit
3241,144,2023-09-30 16:30:00,2023-09-30 18:35:00,125,Cardio,14,
3242,294,2024-02-11 14:00:00,2024-02-11 15:25:00,85,HIIT,25,Post-holiday return
3243,30,2024-02-29 20:30:00,2024-02-29 22:31:00,121,Strength,10,
3244,253,2023-09-01 15:45:00,2023-09-01 17:10:00,85,HIIT,3,Post-holiday return
3245,586,2025-02-25 13:30:00,2025-02-25 15:24:00,114,HIIT,14,Competed this week
3246,929,2023-05-26 07:15:00,2023-05-26 08:59:00,104,Group Class,1,Post-holiday return
3247,1161,2023-11-02 21:15:00,2023-11-02 22:29:00,74,HIIT,21,
3248,323,2023-04-14 17:15:00,2023-04-14 18:43:00,88,Boxing,24,
3249,330,2024-02-06 11:30:00,2024-02-06 13:07:00,97,Cycling,19,
3250,615,2024-01-04 08:45:00,2024-01-04 10:41:00,116,Personal Training,19,Competed this week
3251,138,2023-07-20 16:45:00,2023-07-20 18:39:00,114,Group Class,9,Post-holiday return
3252,515,2023-10-21 10:15:00,2023-10-21 12:30:00,135,Stretching,,
3253,529,2022-05-29 17:15:00,2022-05-29 18:23:00,68,HIIT,28,Brought guest
3254,770,2024-10-11 17:30:00,2024-10-11 18:32:00,62,Boxing,28,
3255,142,2024-10-25 21:45:00,2024-10-25 23:31:00,106,Personal Training,24,
3256,256,2023-09-09 18:45:00,2023-09-09 21:15:00,150,Cardio,23,Competed this week
3257,468,2024-05-17 21:15:00,2024-05-17 23:22:00,127,Personal Training,28,
3258,263,2024-10-28 06:00:00,2024-10-28 08:12:00,132,Group Class,21,
3259,946,2024-09-17 07:45:00,2024-09-17 08:45:00,60,Group Class,22,Post-holiday return
3260,88,2023-05-24 09:45:00,2023-05-24 10:27:00,42,Yoga,21,Regular visit
3261,26,2024-09-25 10:00:00,2024-09-25 11:19:00,79,Group Class,11,Came with friend
3262,663,2022-12-30 21:30:00,2022-12-30 22:36:00,66,HIIT,22,Brought guest
3263,413,2022-09-15 18:45:00,2022-09-15 20:42:00,117,Cycling,10,
3264,728,2022-04-17 19:45:00,2022-04-17 21:21:00,96,Cycling,2,First visit
3265,735,2024-08-16 09:30:00,2024-08-16 10:46:00,76,Swimming,21,Post-holiday return
3266,166,2024-05-12 19:30:00,2024-05-12 20:05:00,35,Stretching,7,Post-holiday return
3267,490,2024-03-05 14:45:00,2024-03-05 16:36:00,111,Cardio,10,Competed this week
3268,759,2023-10-05 09:45:00,2023-10-05 10:29:00,44,Strength,7,
3269,685,2024-04-30 12:15:00,2024-04-30 13:01:00,46,Group Class,29,First visit
3270,153,2024-11-12 10:30:00,2024-11-12 11:50:00,80,Stretching,12,
3271,264,2022-06-16 10:45:00,2022-06-16 13:10:00,145,Stretching,14,Regular visit
3272,1143,2024-03-05 21:30:00,2024-03-05 23:07:00,97,Boxing,18,Brought guest
3273,837,2023-02-10 08:45:00,2023-02-10 11:14:00,149,Yoga,1,First visit
3274,332,2024-10-10 07:30:00,2024-10-10 09:30:00,120,Yoga,12,Competed this week
3275,376,2023-01-05 17:00:00,2023-01-05 18:24:00,84,Group Class,4,
3276,9,2022-09-04 10:45:00,2022-09-04 11:51:00,66,Swimming,18,
3277,227,2024-09-26 18:15:00,2024-09-26 18:58:00,43,Stretching,2,Competed this week
3278,1029,2024-05-20 13:45:00,2024-05-20 15:42:00,117,Cardio,26,Brought guest
3279,744,2023-12-10 13:45:00,2023-12-10 14:15:00,30,Swimming,25,
3280,356,2023-01-30 06:45:00,2023-01-30 07:39:00,54,Personal Training,13,Came with friend
3281,423,2023-12-24 21:45:00,2023-12-24 23:02:00,77,Swimming,19,Regular visit
3282,341,2024-12-02 15:00:00,2024-12-02 15:30:00,30,Group Class,28,
3283,73,2023-03-21 11:45:00,2023-03-21 12:41:00,56,Cardio,6,
3284,632,2024-12-08 11:45:00,2024-12-08 12:53:00,68,Swimming,6,First visit
3285,261,2023-04-15 16:45:00,2023-04-15 17:25:00,40,Strength,17,Brought guest
3286,310,2022-01-27 13:00:00,2022-01-27 14:57:00,117,Swimming,27,
3287,1194,2023-11-06 19:15:00,2023-11-06 21:09:00,114,Strength,17,First visit
3288,410,2022-05-12 09:00:00,2022-05-12 10:53:00,113,HIIT,16,
3289,956,2024-09-19 06:15:00,2024-09-19 08:06:00,111,Swimming,13,Post-holiday return
3290,806,2023-04-14 18:30:00,2023-04-14 20:01:00,91,HIIT,16,
3291,505,2022-11-21 19:30:00,2022-11-21 21:14:00,104,Cycling,8,First visit
3292,21,2023-01-30 12:45:00,2023-01-30 14:33:00,108,Cardio,22,
3293,570,2022-03-05 13:45:00,2022-03-05 15:01:00,76,Yoga,11,
3294,406,2022-08-09 12:15:00,2022-08-09 14:15:00,120,Group Class,23,First visit
3295,259,2024-07-06 16:45:00,2024-07-06 18:12:00,87,Strength,18,
3296,702,2022-04-08 13:00:00,2022-04-08 14:17:00,77,Swimming,16,Came with friend
3297,1138,2022-05-07 20:00:00,2022-05-07 20:46:00,46,Swimming,10,
3298,582,2023-08-22 08:30:00,2023-08-22 09:20:00,50,Stretching,30,Brought guest
3299,488,2024-11-05 11:00:00,2024-11-05 13:26:00,146,Strength,10,
3300,567,2024-08-14 20:45:00,2024-08-14 22:07:00,82,Group Class,18,
3301,504,2024-03-30 08:45:00,2024-03-30 11:04:00,139,Personal Training,14,Post-holiday return
3302,710,2022-10-09 11:15:00,2022-10-09 13:15:00,120,Swimming,3,Competed this week
3303,672,2023-07-05 06:15:00,2023-07-05 07:57:00,102,Group Class,17,Regular visit
3304,1189,2023-08-31 12:30:00,2023-08-31 14:34:00,124,Personal Training,14,Came with friend
3305,839,2024-03-20 08:15:00,2024-03-20 10:42:00,147,Cycling,17,Post-holiday return
3306,703,2023-11-28 06:00:00,2023-11-28 08:00:00,120,Stretching,27,
3307,753,2023-12-11 18:45:00,2023-12-11 20:20:00,95,Yoga,4,
3308,1156,2024-01-17 12:45:00,2024-01-17 14:58:00,133,Cardio,29,
3309,1187,2023-08-07 08:15:00,2023-08-07 10:06:00,111,Boxing,,Post-holiday return
3310,785,2022-08-06 16:15:00,2022-08-06 17:37:00,82,Cardio,22,Brought guest
3311,1010,2024-12-31 07:45:00,2024-12-31 08:32:00,47,Cardio,21,
3312,60,2023-04-03 12:00:00,2023-04-03 14:30:00,150,Strength,5,
3313,1184,2024-05-24 18:45:00,2024-05-24 20:09:00,84,Yoga,14,
3314,36,2023-02-13 20:15:00,2023-02-13 21:22:00,67,Group Class,16,
3315,769,2024-01-11 19:45:00,2024-01-11 20:15:00,30,Boxing,20,
3316,1187,2022-01-06 17:45:00,2022-01-06 19:39:00,114,Personal Training,15,Regular visit
3317,397,2024-04-15 21:45:00,2024-04-15 22:19:00,34,Personal Training,8,Post-holiday return
3318,923,2023-02-17 13:00:00,2023-02-17 14:20:00,80,Group Class,23,Competed this week
3319,12,2023-12-01 14:45:00,2023-12-01 17:09:00,144,Cycling,20,Brought guest
3320,1015,2023-05-09 07:30:00,2023-05-09 09:06:00,96,Cycling,13,Brought guest
3321,256,2022-04-30 11:30:00,2022-04-30 12:27:00,57,Strength,4,Competed this week
3322,361,2024-05-15 19:15:00,2024-05-15 20:25:00,70,Group Class,15,Brought guest
3323,100,2022-03-08 16:00:00,2022-03-08 17:09:00,69,Cardio,27,
3324,602,2024-03-01 09:30:00,2024-03-01 11:17:00,107,Boxing,24,
3325,84,2022-02-22 08:00:00,2022-02-22 10:23:00,143,Cardio,14,
3326,1064,2024-11-03 16:30:00,2024-11-03 17:50:00,80,Boxing,29,
3327,633,2024-10-13 15:15:00,2024-10-13 17:33:00,138,Swimming,24,Competed this week
3328,476,2025-03-21 07:30:00,2025-03-21 08:13:00,43,Yoga,3,Competed this week
3329,1088,2023-10-14 18:45:00,2023-10-14 19:23:00,38,Cycling,7,
3330,224,2023-02-16 06:30:00,2023-02-16 07:37:00,67,HIIT,29,
3331,1110,2023-06-03 11:30:00,2023-06-03 13:20:00,110,Strength,3,
3332,1194,2022-03-27 12:30:00,2022-03-27 14:16:00,106,Group Class,27,
3333,1184,2023-08-25 11:30:00,2023-08-25 12:08:00,38,HIIT,10,Competed this week
3334,919,2022-03-16 13:15:00,2022-03-16 14:16:00,61,Cycling,17,Came with friend
3335,858,2024-08-16 18:45:00,2024-08-16 19:19:00,34,Swimming,26,
3336,1073,2025-03-28 16:00:00,2025-03-28 18:24:00,144,Yoga,24,Regular visit
3337,35,2023-03-12 21:15:00,2023-03-12 22:53:00,98,Boxing,9,Regular visit
3338,399,2022-02-13 09:15:00,2022-02-13 10:37:00,82,Yoga,5,Competed this week
3339,419,2024-07-05 06:15:00,2024-07-05 07:34:00,79,Swimming,7,Brought guest
3340,342,2022-01-10 21:00:00,2022-01-10 22:14:00,74,Group Class,17,
3341,1129,2023-10-30 09:15:00,2023-10-30 10:13:00,58,Strength,2,Came with friend
3342,1044,2024-04-29 07:30:00,2024-04-29 08:56:00,86,Boxing,12,Came with friend
3343,1011,2022-05-27 10:15:00,2022-05-27 12:22:00,127,Cardio,27,
3344,121,2022-11-16 20:30:00,2022-11-16 22:42:00,132,Boxing,8,
3345,733,2024-10-28 11:15:00,2024-10-28 13:11:00,116,Cardio,6,Post-holiday return
3346,27,2024-02-14 20:45:00,2024-02-14 22:22:00,97,Boxing,3,Competed this week
3347,348,2023-06-30 21:15:00,2023-06-30 22:33:00,78,Personal Training,10,Came with friend
3348,132,2023-01-23 18:30:00,2023-01-23 20:13:00,103,Swimming,15,Regular visit
3349,745,2022-07-14 15:30:00,2022-07-14 16:29:00,59,Boxing,11,
3350,728,2024-06-27 15:30:00,2024-06-27 17:26:00,116,Cycling,17,
3351,662,2022-10-13 19:00:00,2022-10-13 21:00:00,120,Strength,26,Brought guest
3352,749,2022-08-02 09:00:00,2022-08-02 10:10:00,70,Swimming,15,
3353,476,2025-01-17 17:00:00,2025-01-17 18:10:00,70,Boxing,13,Regular visit
3354,862,2024-10-09 07:30:00,2024-10-09 08:07:00,37,Swimming,24,Brought guest
3355,19,2025-01-20 12:15:00,2025-01-20 12:53:00,38,Stretching,7,Regular visit
3356,889,2023-10-25 07:15:00,2023-10-25 09:22:00,127,Boxing,10,Brought guest
3357,878,2022-04-16 13:30:00,2022-04-16 15:35:00,125,Personal Training,12,
3358,494,2023-02-28 10:15:00,2023-02-28 11:23:00,68,Stretching,28,First visit
3359,284,2023-07-26 16:45:00,2023-07-26 17:21:00,36,Personal Training,2,First visit
3360,691,2024-08-21 10:45:00,2024-08-21 11:39:00,54,Cycling,17,
3361,415,2022-12-07 14:15:00,2022-12-07 15:44:00,89,Strength,12,
3362,1076,2024-03-09 11:45:00,2024-03-09 13:29:00,104,Boxing,30,Regular visit
3363,986,2024-05-05 11:15:00,2024-05-05 13:05:00,110,Boxing,,
3364,1140,2023-12-07 14:45:00,2023-12-07 16:26:00,101,Boxing,24,
3365,847,2024-12-14 09:15:00,2024-12-14 11:42:00,147,Strength,25,Competed this week
3366,318,2023-01-02 14:00:00,2023-01-02 16:08:00,128,HIIT,29,
3367,286,2024-11-11 06:45:00,2024-11-11 07:38:00,53,Personal Training,7,
3368,1188,2023-05-29 09:30:00,2023-05-29 10:35:00,65,Personal Training,11,Regular visit
3369,132,2025-01-09 11:30:00,2025-01-09 13:08:00,98,Cycling,28,
3370,176,2023-06-20 06:00:00,2023-06-20 08:23:00,143,Yoga,11,Post-holiday return
3371,461,2022-02-27 12:15:00,2022-02-27 13:49:00,94,HIIT,13,Came with friend
3372,391,2023-10-31 15:00:00,2023-10-31 16:09:00,69,Boxing,18,Brought guest
3373,779,2024-01-08 20:00:00,2024-01-08 21:24:00,84,Cycling,18,Post-holiday return
3374,286,2022-07-09 12:15:00,2022-07-09 14:24:00,129,Personal Training,1,Brought guest
3375,856,2022-12-20 19:30:00,2022-12-20 20:49:00,79,Group Class,30,
3376,431,2023-09-03 20:45:00,2023-09-03 21:21:00,36,Cycling,26,Brought guest
3377,359,2023-03-08 06:15:00,2023-03-08 08:33:00,138,Personal Training,17,Came with friend
3378,363,2024-12-02 15:45:00,2024-12-02 17:14:00,89,Yoga,12,
3379,160,2024-03-23 12:15:00,2024-03-23 12:47:00,32,Cycling,9,Post-holiday return
3380,86,2022-07-31 21:15:00,2022-07-31 23:20:00,125,Swimming,30,
3381,1053,2022-01-30 13:15:00,2022-01-30 15:14:00,119,Swimming,9,Competed this week
3382,101,2024-11-21 15:45:00,2024-11-21 16:51:00,66,Stretching,2,
3383,185,2024-06-06 13:30:00,2024-06-06 15:49:00,139,Yoga,27,
3384,71,2023-04-14 09:00:00,2023-04-14 11:01:00,121,Strength,12,Post-holiday return
3385,482,2024-02-08 19:15:00,2024-02-08 21:21:00,126,HIIT,16,Regular visit
3386,744,2023-10-14 15:00:00,2023-10-14 16:07:00,67,Cardio,17,
3387,679,2024-07-18 18:15:00,2024-07-18 19:05:00,50,Stretching,11,
3388,214,2022-01-04 15:45:00,2022-01-04 16:25:00,40,Cardio,12,Post-holiday return
3389,90,2022-05-04 11:45:00,2022-05-04 14:09:00,144,Cardio,9,Post-holiday return
3390,37,2022-08-01 20:30:00,2022-08-01 22:18:00,108,Personal Training,6,Brought guest
3391,217,2024-02-17 10:30:00,2024-02-17 11:35:00,65,Strength,30,
3392,853,2024-03-07 21:30:00,2024-03-07 22:40:00,70,Boxing,27,
3393,303,2022-06-05 19:30:00,2022-06-05 20:07:00,37,HIIT,29,
3394,561,2022-11-10 12:15:00,2022-11-10 13:29:00,74,Group Class,23,Regular visit
3395,29,2024-08-01 08:00:00,2024-08-01 09:52:00,112,Cardio,21,Came with friend
3396,352,2024-11-22 17:00:00,2024-11-22 17:51:00,51,Yoga,21,
3397,53,2023-12-10 06:45:00,2023-12-10 08:10:00,85,Boxing,3,Regular visit
3398,1108,2023-11-27 13:15:00,2023-11-27 15:09:00,114,Yoga,24,
3399,1024,2022-06-15 14:45:00,2022-06-15 16:28:00,103,Personal Training,11,Regular visit
3400,136,2022-12-16 11:30:00,2022-12-16 13:36:00,126,Stretching,5,
3401,12,2023-01-04 08:30:00,2023-01-04 10:40:00,130,HIIT,1,Brought guest
3402,726,2022-10-12 09:45:00,2022-10-12 12:06:00,141,Swimming,17,
3403,247,2022-11-20 19:45:00,2022-11-20 20:36:00,51,Personal Training,30,
3404,671,2022-04-27 21:15:00,2022-04-27 23:16:00,121,HIIT,8,Competed this week
3405,130,2023-04-20 15:15:00,2023-04-20 15:51:00,36,Yoga,26,
3406,749,2022-04-04 11:45:00,2022-04-04 12:47:00,62,Stretching,12,
3407,491,2025-02-23 13:30:00,2025-02-23 14:37:00,67,Cardio,24,
3408,476,2024-09-13 18:30:00,2024-09-13 19:32:00,62,Yoga,19,Competed this week
3409,545,2022-11-13 17:00:00,2022-11-13 17:54:00,54,Yoga,,Brought guest
3410,842,2023-06-06 09:30:00,2023-06-06 11:11:00,101,Swimming,20,
3411,263,2022-04-06 16:00:00,2022-04-06 17:12:00,72,Cardio,24,Regular visit
3412,1047,2024-10-11 09:30:00,2024-10-11 11:14:00,104,Cardio,26,First visit
3413,242,2025-02-14 10:15:00,2025-02-14 11:44:00,89,Boxing,5,
3414,122,2022-04-17 21:30:00,2022-04-17 22:36:00,66,Group Class,15,Competed this week
3415,475,2025-03-09 09:00:00,2025-03-09 10:30:00,90,Strength,15,Regular visit
3416,21,2022-03-02 12:30:00,2022-03-02 13:45:00,75,Swimming,16,
3417,1033,2023-07-22 18:30:00,2023-07-22 20:26:00,116,Boxing,24,
3418,981,2023-08-25 14:45:00,2023-08-25 16:06:00,81,Swimming,30,
3419,907,2022-10-04 13:45:00,2022-10-04 15:03:00,78,Cardio,24,Regular visit
3420,963,2023-06-24 09:15:00,2023-06-24 09:45:00,30,Cycling,3,Brought guest
3421,4,2023-01-31 19:15:00,2023-01-31 20:49:00,94,HIIT,11,
3422,1093,2023-08-01 06:30:00,2023-08-01 07:27:00,57,Stretching,7,First visit
3423,240,2024-04-03 06:15:00,2024-04-03 07:35:00,80,Stretching,24,First visit
3424,990,2024-06-22 17:15:00,2024-06-22 19:13:00,118,Swimming,13,Brought guest
3425,594,2025-02-18 07:15:00,2025-02-18 09:10:00,115,Strength,13,
3426,820,2024-08-20 08:45:00,2024-08-20 09:55:00,70,HIIT,8,
3427,1134,2022-05-18 13:30:00,2022-05-18 14:31:00,61,Boxing,12,Regular visit
3428,321,2024-11-21 13:15:00,2024-11-21 13:46:00,31,Yoga,30,Competed this week
3429,733,2023-05-08 17:15:00,2023-05-08 19:19:00,124,Swimming,1,Brought guest
3430,1101,2023-12-10 12:15:00,2023-12-10 14:01:00,106,Cycling,26,Came with friend
3431,485,2023-08-18 06:00:00,2023-08-18 06:40:00,40,Group Class,19,Competed this week
3432,1002,2023-09-16 20:30:00,2023-09-16 21:34:00,64,Boxing,6,
3433,921,2024-08-06 07:30:00,2024-08-06 09:37:00,127,Stretching,30,Competed this week
3434,82,2025-03-25 19:45:00,2025-03-25 21:23:00,98,Strength,19,Regular visit
3435,747,2024-03-08 16:45:00,2024-03-08 18:12:00,87,Yoga,19,Post-holiday return
3436,193,2022-03-06 12:30:00,2022-03-06 13:02:00,32,Personal Training,15,
3437,823,2025-01-13 09:00:00,2025-01-13 10:36:00,96,Cardio,9,
3438,1018,2023-10-05 19:30:00,2023-10-05 21:53:00,143,Yoga,1,Came with friend
3439,331,2022-08-02 20:45:00,2022-08-02 22:57:00,132,Strength,21,Post-holiday return
3440,1181,2022-07-26 18:30:00,2022-07-26 20:04:00,94,Boxing,5,
3441,841,2023-05-22 15:00:00,2023-05-22 15:45:00,45,Cardio,8,Brought guest
3442,680,2024-06-19 19:45:00,2024-06-19 22:14:00,149,Strength,30,
3443,789,2023-11-03 21:15:00,2023-11-03 22:55:00,100,Strength,17,
3444,241,2022-12-07 21:30:00,2022-12-07 23:56:00,146,HIIT,8,Competed this week
3445,1193,2022-05-12 18:00:00,2022-05-12 19:51:00,111,Cycling,9,
3446,713,2025-02-21 16:30:00,2025-02-21 17:24:00,54,Boxing,22,
3447,127,2023-07-24 12:45:00,2023-07-24 15:10:00,145,Swimming,6,
3448,1085,2023-10-20 17:45:00,2023-10-20 19:18:00,93,Cardio,15,
3449,892,2023-06-08 14:00:00,2023-06-08 15:04:00,64,Group Class,,
3450,122,2023-07-11 07:45:00,2023-07-11 09:02:00,77,Swimming,1,
3451,489,2022-09-09 07:45:00,2022-09-09 08:54:00,69,Cardio,14,Competed this week
3452,996,2022-11-22 19:15:00,2022-11-22 20:07:00,52,Cycling,16,
3453,677,2023-09-18 10:45:00,2023-09-18 13:13:00,148,Yoga,23,Regular visit
3454,530,2024-09-21 10:30:00,2024-09-21 11:14:00,44,Stretching,15,
3455,842,2024-04-15 16:30:00,2024-04-15 17:57:00,87,Personal Training,16,Came with friend
3456,1148,2023-05-14 21:00:00,2023-05-14 23:26:00,146,Cardio,26,First visit
